2023-04-03,7547,AT0000A12CD0,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3DBK,,A,,,,,,PLN,.03,.03,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12CE8,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL2DBK,,A,,,,,,PLN,2.44,2.44,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12CT6,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3FDX,,A,,,,,,PLN,1.58,1.58,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12CZ3,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3BAS,,A,,,,,,PLN,.82,.82,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12D04,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3BMW,,A,,,,,,PLN,.08,.08,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12D20,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3DBK,,A,,,,,,PLN,.14,.14,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12D38,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS2DBK,,A,,,,,,PLN,5.18,4.94,,4.94,4.94,4.94,4.94,4.94,,,4.94,-4.63,5000,,,1,,,24700,,,24700,,,,,,,,,,,0,0,5000,0,0,1,0,0,24700,37595
2023-04-03,7547,AT0000A12D46,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3DTE,,A,,,,,,PLN,.13,.13,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1J449,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL2OIL2,,A,,,,,,PLN,171.8,171.8,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1J456,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3OIL2,,A,,,,,,PLN,6.69,7.7,,7.7,7.7,7.7,7.7,7.7,,,7.7,15.1,2000,,,1,,,15400,,,15400,,,,,,,,,,,0,0,2000,0,0,1,0,0,15400,37595
2023-04-03,7547,AT0000A1NR32,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL2COPP,,A,,,,,,PLN,23.45,23.45,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NR40,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3COPP,,A,,,,,,PLN,21.5,21.5,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NR57,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS1COPP,,A,,,,,,PLN,4.43,4.43,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NR65,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS2COPP,,A,,,,,,PLN,1.36,1.36,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NR73,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3COPP,,A,,,,,,PLN,.4,.4,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NR81,243,WETP,041100,REG,ROW,RGL,CNSC,RCCOPPOPEN,,A,,,,,,PLN,15.78,15.78,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NYP9,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3ACP,,A,,,,,,PLN,63.9,63.9,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NYR5,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3ALR,,A,,,,,,PLN,.51,.51,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NYT1,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3BZW,,A,,,,,,PLN,3.2,3.2,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NYX3,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3CPS,,A,,,,,,PLN,5.51,5.51,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NYZ8,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3ENA,,A,,,,,,PLN,1.01,1.01,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NZ16,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3ENG,,A,,,,,,PLN,10.58,10.58,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NZ57,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3LPP,,A,,,,,,PLN,19.58,19.58,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NZ99,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3MBK,,A,,,,,,PLN,.89,.89,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NZD2,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3TPE,,A,,,,,,PLN,.82,.82,,.82,.85,.82,.87,.82,,,.86,0,12500,,,5,,,10710,,,10710,,,,,,,,,,,0,0,12500,0,0,5,0,0,10710,37595
2023-04-03,7547,AT0000A1NZJ9,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS2BZW,,A,,,,,,PLN,5.64,5.64,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NZK7,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3BZW,,A,,,,,,PLN,.3,.29,,.29,.29,.29,.29,.29,,,.29,-3.33,10000,,,1,,,2900,,,2900,,,,,,,,,,,0,0,10000,0,0,1,0,0,2900,37595
2023-04-03,7547,AT0000A1NZN1,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS2CPS,,A,,,,,,PLN,29.35,29.35,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NZP6,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3CPS,,A,,,,,,PLN,7.16,7.16,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NZT8,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3ENG,,A,,,,,,PLN,3.79,3.79,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NZW2,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS2LPP,,A,,,,,,PLN,.31,.31,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1NZZ5,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3LTS,,A,,,,,,PLN,.02,.02,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1P032,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3PGN,,A,,,,,,PLN,.34,.34,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1P057,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3TPE,,A,,,,,,PLN,.08,.08,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1QB78,243,WETP,041100,REG,ROW,RGL,CNSC,RCGASOOPEN,,A,,,,,,PLN,46.05,46.05,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1R0R8,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3GBF,,A,,,,,,PLN,8.8,8.8,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1R0X6,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3HOT,,A,,,,,,PLN,3.05,3.05,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1R137,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3TKAG,,A,,,,,,PLN,.02,.02,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1R1H7,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3ADS1,,A,,,,,,PLN,.36,.36,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1R1T2,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3HEIG,,A,,,,,,PLN,2.65,2.65,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1R1Z9,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3MUV,,A,,,,,,PLN,.28,.28,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1TAY8,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3GASO,,A,,,,,,PLN,5.87,5.87,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1WBC6,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3OIL3,,A,,,,,,PLN,.56,.56,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1WBD4,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL2LIGH,,A,,,,,,PLN,.96,.96,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1YEG7,243,WETP,041100,REG,ROW,RGL,CNSC,RCLOILAOPEN,,A,,,,,,PLN,38.6,38.6,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1YWC8,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL5SILVE,,A,,,,,,PLN,.08,.08,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A1YWD6,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL4GOLD,,A,,,,,,PLN,18.16,18.16,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
